Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Device,Attack Name,Label
192.168.137.241-52.211.250.125-46081-443-6,192.168.137.241,46081,52.211.250.125,443,6,12/10/21 9:41,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5937.81503623843,522.339035455309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.211.250.125-46081-443-6,192.168.137.241,46081,52.211.250.125,443,6,12/10/21 9:41,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5937.81503623843,522.339035455309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.211.250.125-46081-443-6,192.168.137.241,46081,52.211.250.125,443,6,12/10/21 9:41,841,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2378.121284,841.0,0.0,841.0,841.0,841.0,841.0,0.0,841.0,841.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2378.121284,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.211.250.125-46081-443-6,192.168.137.241,46081,52.211.250.125,443,6,12/10/21 9:41,776,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2577.319588,776.0,0.0,776.0,776.0,776.0,776.0,0.0,776.0,776.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2577.319588,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.211.250.125-46081-443-6,192.168.137.241,46081,52.211.250.125,443,6,12/10/21 9:41,671,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2980.625931,671.0,0.0,671.0,671.0,671.0,671.0,0.0,671.0,671.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2980.625931,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.48.72.157-39707-443-6,192.168.137.241,39707,52.48.72.157,443,6,12/10/21 9:41,723678,13,10,1029,6193,647,0,79.15384615,183.6259087,1448,0,619.3,716.1129722,9979.576552,31.78209093,32894.45455,43534.73336,108576.0,0.0,636969.0,53080.75,51920.32422,112895.0,0.0,624544.0,69393.77778,87279.60026,218037.0,35.0,0,0,0,0,424,328,17.96379053,13.8183004,0,1448,300.9166667,542.2792411,294066.7754,2,2,0,7,22,0,0,0,0,314.0,79.15384615,619.3,0,0,0,7222,11,15935,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-63.34.221.159-45697-443-6,192.168.137.241,45697,63.34.221.159,443,6,12/10/21 9:42,23688452,8,10,3079,2740,818,0,384.875,413.3049505,651,0,274.0,324.7337371,245.6471195,0.75986392,1393438.353,5283670.412,21900000.0,59.0,23700000.0,3384064.571,8161029.445,21900000.0,27200.0,23500000.0,2612923.889,7288212.842,22000000.0,59.0,1,0,0,0,256,320,0.337717298,0.422146622,0,818,349.3157895,367.5232499,135073.3392,0,0,0,12,18,0,0,0,1,368.7222222,384.875,274.0,0,0,0,4316,9,2639,8,3079,10,2740,1321,425,3,32,137230.0,0.0,137230.0,137230.0,21900000,0,21900000,21900000,ArloQ Camera,Benign Traffic,0
192.168.137.241-54.185.77.173-60414-443-6,192.168.137.241,60414,54.185.77.173,443,6,12/10/21 9:42,23695948,7,7,0,1152,0,0,0.0,0.0,422,0,164.5714286,208.7445465,48.61590682,0.590818312,1822765.231,5493803.613,20000000.0,1942.0,23700000.0,3949324.667,7897390.681,20000000.0,100751.0,23600000.0,3933964.167,7955085.867,20100000.0,5600.0,0,0,0,0,224,224,0.295409156,0.295409156,0,422,76.8,160.9255374,25897.02857,0,0,0,3,14,0,0,0,1,82.28571429,0.0,164.5714286,0,0,0,0,0,0,2,0,2,384,1321,219,0,32,318519.0,0.0,318519.0,318519.0,20000000,0,20000000,20000000,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.210.128.146-54442-443-6,192.168.137.241,54442,52.210.128.146,443,6,12/10/21 9:43,13517,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,147.9618258,13517.0,0.0,13517.0,13517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,73.98091292,73.98091292,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1000,115,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
3.248.67.251-192.168.137.241-443-58764-6,3.248.67.251,443,192.168.137.241,58764,6,12/10/21 9:42,32218010,919,1185,0,1658174,0,0,0.0,0.0,1448,0,1399.302954,209.3242914,51467.30043,65.30508868,15320.02378,70762.50027,683699.0,0.0,32100000.0,35008.53704,124471.0369,779263.0,12.0,31800000.0,26834.77196,109658.8698,779280.0,0.0,0,0,0,0,29408,37920,28.52441849,36.78067019,0,1448,787.7311164,711.7867799,506640.4201,0,0,1,80,2104,0,0,0,1,788.1055133,0.0,1399.302954,0,0,0,1658174,1184,52478,0,0,0,0,4196,1181,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.210.128.146-54442-443-6,192.168.137.241,54442,52.210.128.146,443,6,12/10/21 9:43,746356,13,10,1029,6193,647,0,79.15384615,183.6259087,1448,0,619.3,716.1129722,9676.34748,30.81639325,33925.27273,44838.94744,123536.0,0.0,665345.0,55445.41667,53337.0566,123536.0,0.0,648000.0,72000.0,91939.73349,230112.0,17.0,0,0,0,0,424,328,17.4179614,13.39843185,0,1448,300.9166667,542.2792411,294066.7754,2,2,0,7,22,0,0,0,0,314.0,79.15384615,619.3,0,0,0,7222,11,15654,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.73.176.208-39081-443-6,192.168.137.74,39081,54.73.176.208,443,6,06/10/21 11:47,16309518,17,17,7149,5480,1448,0,420.5294118,446.3934808,651,0,322.3529412,319.4880556,774.3331225,2.084672275,494227.8182,1827591.024,9810539.0,30.0,16300000.0,1019344.875,2560530.816,9810539.0,625.0,16200000.0,1011546.937,2611861.08,9933958.0,30.0,0,0,0,0,544,544,1.042336138,1.042336138,0,1448,402.2,421.1060227,177330.2824,0,0,0,24,34,0,0,0,1,414.0294118,420.5294118,322.3529412,0,0,0,4209,8,5684,8,3574,8,2740,1321,306,8,32,6195109.0,0.0,6195109.0,6195109.0,9810539,0,9810539,9810539,ArloQ Camera,Benign Traffic,0
44.231.109.193-192.168.137.74-443-60846-6,44.231.109.193,443,192.168.137.74,60846,6,06/10/21 11:47,16062942,6,6,3275,0,1448,308,545.8333333,444.4720089,0,0,0.0,0.0,203.8854402,0.747061155,1460267.455,3213857.163,9898163.0,60.0,16100000.0,3211439.4,4339274.025,9903428.0,60.0,16100000.0,3211128.2,4340445.246,9903908.0,4852.0,0,0,0,0,192,192,0.373530577,0.373530577,0,1448,363.3076923,512.8501056,263015.2308,0,0,0,5,12,0,0,0,1,393.5833333,545.8333333,0.0,0,0,0,0,0,0,3,1637,3,0,219,1321,5,32,423709.0,464761.4883,752345.0,95073.0,7604890,3243178,9898163,5311616,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.77.250.207-59749-443-6,192.168.137.74,59749,54.77.250.207,443,6,06/10/21 11:47,1056,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1893.939394,1056.0,0.0,1056.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,946.969697,946.969697,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1000,115,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.246.69.132-49328-443-6,192.168.137.74,49328,34.246.69.132,443,6,06/10/21 11:47,16010354,662,517,914520,3500,1448,0,1381.450151,262.8065384,1448,0,6.769825919,74.99738509,57339.14441,73.63984581,13591.13243,65253.68564,719669.0,0.0,16000000.0,24221.41301,101044.1262,765525.0,0.0,15200000.0,29498.96318,111728.6268,863196.0,12.0,0,0,0,0,21192,16552,41.34824252,32.2916033,0,1448,777.9830508,712.0311374,506988.3407,0,2,1,48,1178,0,0,0,0,778.6429177,1381.450151,6.769825919,0,0,0,918020,660,57782,0,0,0,0,14600,5038,652,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
34.246.69.132-192.168.137.74-443-49328-6,34.246.69.132,443,192.168.137.74,49328,6,06/10/21 11:47,9461,4,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,528.485361,2365.25,1402.609324,3553.0,632.0,6005.0,2001.666667,1468.949398,3553.0,632.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,20,422.7882888,105.6970722,0,0,0.0,0.0,0.0,0,0,1,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5038,0,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
34.246.69.132-192.168.137.74-443-49328-6,34.246.69.132,443,192.168.137.74,49328,6,06/10/21 11:47,839,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2383.790226,839.0,0.0,839.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,1191.895113,1191.895113,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5038,0,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
34.246.69.132-192.168.137.74-443-49328-6,34.246.69.132,443,192.168.137.74,49328,6,06/10/21 11:47,258,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11627.90698,129.0,104.6518036,203.0,55.0,55.0,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,7751.937984,3875.968992,0,0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5038,0,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.246.69.132-49328-443-6,192.168.137.74,49328,34.246.69.132,443,6,06/10/21 11:47,2072,2,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2895.752896,414.4,219.3588384,761.0,158.0,2072.0,2072.0,0.0,2072.0,2072.0,1482.0,494.0,231.7477076,761.0,345.0,0,0,0,0,40,128,965.2509653,1930.501931,0,0,0.0,0.0,0.0,0,0,2,0,4,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5038,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.246.69.132-49328-443-6,192.168.137.74,49328,34.246.69.132,443,6,06/10/21 11:47,710,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4225.352113,355.0,97.5807358,424.0,286.0,710.0,710.0,0.0,710.0,710.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,2816.901408,1408.450704,0,0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5038,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
34.246.69.132-192.168.137.74-443-49328-6,34.246.69.132,443,192.168.137.74,49328,6,06/10/21 11:47,1391,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1437.814522,1391.0,0.0,1391.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,718.907261,718.907261,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5038,0,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.246.69.132-49328-443-6,192.168.137.74,49328,34.246.69.132,443,6,06/10/21 11:47,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5937.81503623843,522.339035455309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.246.69.132-49328-443-6,192.168.137.74,49328,34.246.69.132,443,6,06/10/21 11:47,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5937.81503623843,522.339035455309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.246.69.132-49328-443-6,192.168.137.74,49328,34.246.69.132,443,6,06/10/21 11:47,16942,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,236.099634,5647.333333,4791.550723,10714.0,1189.0,16942.0,16942.0,0.0,16942.0,16942.0,1189.0,1189.0,0.0,1189.0,1189.0,0,0,0,0,40,64,118.049817,118.049817,0,0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5038,0,20,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.77.250.207-59749-443-6,192.168.137.74,59749,54.77.250.207,443,6,06/10/21 11:47,704003,13,10,1030,6193,648,0,79.23076923,183.883638,1448,0,619.3,716.1129722,10259.89946,32.67031533,32000.13636,43654.03873,105018.0,0.0,609256.0,50771.33333,51429.24526,110461.0,0.0,604654.0,67183.77778,85467.85046,220698.0,46.0,0,0,0,0,424,328,18.4658304,14.20448492,0,1448,300.9583333,542.3070267,294096.9112,2,2,0,7,22,0,0,0,0,314.0434783,79.23076923,619.3,0,0,0,7223,11,16264,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.73.176.208-39081-443-6,192.168.137.74,39081,54.73.176.208,443,6,06/10/21 11:48,16505879,15,15,6332,4795,1448,0,422.1333333,451.5201098,651,0,319.6666667,320.9247056,674.1234441,1.817534225,569168.2414,1912422.832,7630314.0,40.0,16500000.0,1178991.357,2665418.566,7630314.0,10652.0,16400000.0,1169868.143,2727561.444,7765301.0,40.0,1,0,0,0,480,480,0.908767113,0.908767113,0,1448,379.5806452,384.9202319,148163.5849,0,0,0,21,30,0,0,0,1,392.2333333,422.1333333,319.6666667,0,0,0,4901,9,6868,7,3166,7,2397,1321,425,7,32,628643.5,690268.4474,1116737.0,140550.0,7460067,240766,7630314,7289819,ArloQ Camera,Benign Traffic,0
44.231.109.193-192.168.137.74-443-60846-6,44.231.109.193,443,192.168.137.74,60846,6,06/10/21 11:48,16170942,5,5,2854,0,1448,308,570.8,492.2084924,0,0,0.0,0.0,176.4894092,0.618393165,1796771.333,3561471.77,8387103.0,0.0,16200000.0,4041931.0,4671445.374,8395142.0,59.0,16200000.0,4042119.25,4668641.674,8396967.0,0.0,1,0,0,0,160,160,0.309196582,0.309196582,0,1448,290.1818182,422.6255596,178612.3636,0,0,0,4,10,0,0,0,1,319.2,570.8,0.0,0,0,0,0,0,0,2,1427,2,0,219,1321,4,32,11378.5,2141.82644,12893.0,9864.0,8072484,444939,8387103,7757864,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.77.250.207-59760-443-6,192.168.137.74,59760,54.77.250.207,443,6,06/10/21 11:48,393,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5089.058524,393.0,0.0,393.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2544.529262,2544.529262,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,115,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-34.247.235.147-43853-443-6,192.168.137.74,43853,34.247.235.147,443,6,06/10/21 11:48,16212439,654,518,905404,3500,1448,0,1384.409786,259.9166794,1448,0,6.756756757,74.92540909,56062.13846,72.29017176,13844.95218,64066.53886,705461.0,0.0,16200000.0,24827.62481,100824.1046,754449.0,0.0,15700000.0,30459.03675,113499.1052,849888.0,7.0,0,0,0,0,20936,16584,40.33939619,31.95077557,0,1448,774.8542199,713.2477288,508722.3226,0,2,1,47,1171,0,0,0,0,775.5153584,1384.409786,6.756756757,0,0,0,908904,652,58104,0,0,0,0,14600,5319,644,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.77.250.207-59760-443-6,192.168.137.74,59760,54.77.250.207,443,6,06/10/21 11:48,661824,8,7,955,330,648,0,119.375,226.8063601,178,0,47.14285714,80.86084461,1941.60381,22.66463592,47273.14286,51885.58851,142097.0,60.0,565739.0,80819.85714,56357.19705,154410.0,3617.0,561600.0,93600.0,78221.22344,191134.0,60.0,0,0,0,0,264,232,12.08780582,10.57683009,0,648,80.3125,168.4591815,28378.49583,2,2,0,6,14,0,0,0,0,85.66666667,119.375,47.14285714,0,0,0,1285,6,3468,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-54.73.176.208-39081-443-6,192.168.137.74,39081,54.73.176.208,443,6,06/10/21 11:49,16654887,17,18,7150,5480,1448,0,420.5882353,446.4479335,651,0,304.4444444,319.1256847,758.3359767,2.101485288,489849.6176,1614172.017,8445859.0,0.0,16700000.0,1040930.438,2263284.213,8445859.0,0.0,16500000.0,971606.2941,2266231.625,8579277.0,35.0,1,0,0,0,544,576,1.020721425,1.080763862,0,1448,368.6111111,382.2506491,146115.5587,0,0,0,24,35,0,0,0,1,379.1428571,420.5882353,304.4444444,0,0,0,4901,9,7780,5,2383,6,1826,1321,425,8,32,977230.0,0.0,977230.0,977230.0,8445859,0,8445859,8445859,ArloQ Camera,Benign Traffic,0
44.231.109.193-192.168.137.74-443-60846-6,44.231.109.193,443,192.168.137.74,60846,6,06/10/21 11:49,16320479,6,6,3276,0,1448,308,546.0,444.4160213,0,0,0.0,0.0,200.7294026,0.735272537,1483679.909,2976057.036,9426067.0,62.0,16300000.0,3263408.0,3866132.685,9432151.0,62.0,16300000.0,3263083.2,3866483.899,9431870.0,975.0,1,0,0,0,192,192,0.367636269,0.367636269,0,1448,278.0,396.4189703,157148.0,0,0,0,5,12,0,0,0,1,301.1666667,546.0,0.0,0,0,0,0,0,0,2,1092,2,0,219,1321,5,32,18785.0,0.0,18785.0,18785.0,9426067,0,9426067,9426067,ArloQ Camera,Benign Traffic,0
192.168.137.74-108.128.219.77-58732-443-6,192.168.137.74,58732,108.128.219.77,443,6,06/10/21 11:49,421,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4750.593824,421.0,0.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2375.296912,2375.296912,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1000,115,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-52.213.158.51-36819-443-6,192.168.137.74,36819,52.213.158.51,443,6,06/10/21 11:49,16326811,651,508,901941,3442,1448,0,1385.470046,253.2611123,1448,0,6.775590551,77.555737,55453.7564,70.98753088,14099.14594,69739.77357,738062.0,0.0,16300000.0,25118.17077,107072.122,797795.0,0.0,16000000.0,31474.83629,121521.4618,871777.0,12.0,0,0,0,0,20840,16264,39.87306523,31.11446565,0,1448,780.5025862,712.1060357,507095.006,0,2,1,47,1158,0,0,0,0,781.1760138,1385.470046,6.775590551,0,0,0,905383,649,57099,0,0,0,0,14600,4534,643,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.74-108.128.219.77-58732-443-6,192.168.137.74,58732,108.128.219.77,443,6,06/10/21 11:49,764355,13,10,1030,6193,648,0,79.23076923,183.883638,1448,0,619.3,716.1129722,9449.797542,30.09073009,34743.40909,47122.71601,120976.0,0.0,671507.0,55958.91667,53676.10189,120976.0,0.0,666919.0,74102.11111,95727.46505,232197.0,35.0,0,0,0,0,424,328,17.00780397,13.08292613,0,1448,300.9583333,542.3070267,294096.9112,2,2,0,7,22,0,0,0,0,314.0434783,79.23076923,619.3,0,0,0,7223,11,15751,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-52.210.74.165-35861-443-6,192.168.137.241,35861,52.210.74.165,443,6,12/10/21 9:30,426504,4,4,1443,1370,748,0,360.75,417.119787,651,34,342.5,356.2251161,6595.483278,18.75715116,60929.14286,65965.17659,159137.0,59.0,426504.0,142168.0,21349.28343,159137.0,118197.0,277337.0,92445.66667,160015.8025,277216.0,59.0,1,0,0,0,128,128,9.378575582,9.378575582,0,748,389.7777778,354.9872455,126015.9444,0,0,0,6,8,0,0,0,1,438.5,360.75,342.5,0,0,0,2813,6,7211,0,0,0,0,1321,425,1,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-54.77.218.249-49127-443-6,192.168.137.241,49127,54.77.218.249,443,6,12/10/21 9:30,6362,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,314.3665514,6362.0,0.0,6362.0,6362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,157.1832757,157.1832757,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1000,115,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
54.185.77.173-192.168.137.241-443-60414-6,54.185.77.173,443,192.168.137.241,60414,6,12/10/21 9:30,4275,1,1,308,0,308,308,308.0,0.0,0,0,0.0,0.0,72046.78363,467.8362573,4275.0,0.0,4275.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,233.9181287,233.9181287,0,308,205.3333333,177.8238829,31621.33333,0,0,0,1,2,0,0,0,1,308.0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,219,1321,0,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-18.201.5.172-58178-443-6,192.168.137.241,58178,18.201.5.172,443,6,12/10/21 9:30,2033794,54,53,71908,0,1448,0,1331.62963,338.0955707,0,0,0.0,0.0,35356.57987,52.6110314,19186.73585,72151.20488,461501.0,0.0,2033794.0,38373.4717,123024.8379,559016.0,0.0,1774812.0,34131.0,120770.0962,558964.0,28.0,0,0,0,0,1728,1696,26.55136164,26.05966976,0,1448,679.2222222,710.9612991,505465.9688,0,0,1,6,107,0,0,0,0,685.5700935,1331.62963,0.0,0,0,0,71908,53,40116,0,0,0,0,1000,2511,52,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
192.168.137.241-54.77.218.249-49127-443-6,192.168.137.241,49127,54.77.218.249,443,6,12/10/21 9:30,689676,13,10,1028,6193,646,0,79.07692308,183.3682368,1448,0,619.3,716.1129722,10470.1338,33.34899286,31348.90909,43706.58263,106162.0,0.0,598904.0,49908.66667,52448.69871,113121.0,0.0,590275.0,65586.11111,83701.83955,218012.0,37.0,0,0,0,0,424,328,18.84943075,14.49956211,0,1448,300.875,542.251531,294036.7228,2,2,0,7,22,0,0,0,0,313.9565217,79.07692308,619.3,0,0,0,7221,11,16564,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0,0,0,0,ArloQ Camera,Benign Traffic,0
